2021-08-02 04:00:00,351.33,351.33,351.28,351.28,300
2021-08-02 04:15:00,351.12,351.12,351.01,351.01,1400
2021-08-02 05:15:00,351.2,351.2,351.2,351.2,200
2021-08-02 05:30:00,351.17,351.17,351.17,351.17,300
2021-08-02 05:35:00,351.33,351.33,351.33,351.33,300
2021-08-02 06:00:00,351.0,351.0,351.0,351.0,100
2021-08-02 06:55:00,350.59,350.59,350.47,350.49,1200
2021-08-02 07:00:00,350.25,350.28,350.2,350.2,500
2021-08-02 07:05:00,350.27,350.27,350.27,350.27,100
2021-08-02 07:10:00,350.23,350.23,350.23,350.23,100
2021-08-02 07:15:00,350.53,350.53,350.53,350.53,100
2021-08-02 07:20:00,350.48,350.51,350.48,350.51,1000
2021-08-02 07:25:00,350.4,350.4,350.4,350.4,300
2021-08-02 07:40:00,350.6,350.6,350.57,350.57,800
2021-08-02 07:50:00,350.57,350.57,350.57,350.57,108
2021-08-02 08:00:00,350.6,351.35,350.44,350.67,2351
2021-08-02 08:05:00,350.53,350.53,350.47,350.47,300
2021-08-02 08:10:00,350.54,350.54,350.54,350.54,1000
2021-08-02 08:15:00,350.56,350.57,350.56,350.57,1000
2021-08-02 08:20:00,350.55,350.55,350.25,350.33,2650
2021-08-02 08:25:00,350.33,350.4,350.32,350.4,650
2021-08-02 08:30:00,350.35,350.35,350.35,350.35,100
2021-08-02 08:35:00,350.28,350.36,350.28,350.36,297
2021-08-02 08:45:00,350.25,350.25,350.25,350.25,125
2021-08-02 09:00:00,350.5,350.5,350.5,350.5,200
2021-08-02 09:05:00,350.53,350.53,350.25,350.25,2255
2021-08-02 09:15:00,350.33,350.33,350.29,350.33,600
2021-08-02 09:25:00,350.45,350.51,350.43,350.43,5330
2021-08-02 09:30:00,350.45,351.14,350.15,350.93,176260
2021-08-02 09:35:00,350.97,351.2024,350.62,351.0,106910
2021-08-02 09:40:00,351.0,351.41,351.0,351.19,75267
2021-08-02 09:45:00,351.24,351.63,351.15,351.55,96423
2021-08-02 09:50:00,351.58,351.91,351.17,351.17,72433
2021-08-02 09:55:00,351.13,351.47,351.07,351.14,31527
2021-08-02 10:00:00,351.15,351.26,350.79,351.0,29563
2021-08-02 10:05:00,351.03,351.27,350.73,351.24,34866
2021-08-02 10:10:00,351.25,351.3873,350.94,351.25,16211
2021-08-02 10:15:00,351.24,351.37,351.1,351.13,13036
2021-08-02 10:20:00,351.06,351.32,351.0,351.21,22258
2021-08-02 10:25:00,351.25,351.49,351.14,351.16,57090
2021-08-02 10:30:00,351.19,351.52,351.19,351.36,22736
2021-08-02 10:35:00,351.37,351.4,351.1,351.12,17740
2021-08-02 10:40:00,351.12,351.14,350.885,350.885,22225
2021-08-02 10:45:00,350.9,351.01,350.8,350.8,17618
2021-08-02 10:50:00,350.7519,350.8899,350.69,350.77,23442
2021-08-02 10:55:00,350.71,350.73,350.4799,350.52,19988
2021-08-02 11:00:00,350.49,350.5816,350.39,350.5599,18294
2021-08-02 11:05:00,350.53,350.7785,350.49,350.75,19319
2021-08-02 11:10:00,350.76,350.82,350.61,350.62,8974
2021-08-02 11:15:00,350.61,350.62,350.38,350.41,11816
2021-08-02 11:20:00,350.43,350.64,350.32,350.63,13420
2021-08-02 11:25:00,350.64,350.7,350.53,350.59,6985
2021-08-02 11:30:00,350.6,350.68,350.44,350.6,15038
2021-08-02 11:35:00,350.61,350.64,350.18,350.28,19824
2021-08-02 11:40:00,350.28,350.3982,350.235,350.35,28058
2021-08-02 11:45:00,350.35,350.44,350.2954,350.3,12835
2021-08-02 11:50:00,350.3,350.31,349.97,350.06,26567
2021-08-02 11:55:00,350.12,350.13,349.52,349.55,34873
2021-08-02 12:00:00,349.52,349.57,349.16,349.305,46415
2021-08-02 12:05:00,349.37,349.43,349.1,349.24,27218
2021-08-02 12:10:00,349.24,349.45,349.2,349.365,17793
2021-08-02 12:15:00,349.3,349.38,349.3,349.36,15803
2021-08-02 12:20:00,349.36,349.37,349.07,349.0725,42920
2021-08-02 12:25:00,349.0915,349.34,349.02,349.34,15136
2021-08-02 12:30:00,349.28,349.7401,349.25,349.72,16447
2021-08-02 12:35:00,349.75,349.87,349.68,349.8558,13816
2021-08-02 12:40:00,349.8,349.83,349.7,349.79,11681
2021-08-02 12:45:00,349.8,349.8,349.59,349.66,10910
2021-08-02 12:50:00,349.66,349.67,349.565,349.6,4626
2021-08-02 12:55:00,349.6,349.6301,349.435,349.6301,5577
2021-08-02 13:00:00,349.66,349.8,349.56,349.6,14229
2021-08-02 13:05:00,349.6,349.75,349.55,349.693,18639
2021-08-02 13:10:00,349.66,349.87,349.66,349.77,7500
2021-08-02 13:15:00,349.77,349.88,349.61,349.83,17460
2021-08-02 13:20:00,349.82,349.86,349.79,349.8,11925
2021-08-02 13:25:00,349.77,349.8,349.59,349.67,7739
2021-08-02 13:30:00,349.6599,349.71,349.44,349.59,15224
2021-08-02 13:35:00,349.61,349.62,349.4,349.4,10344
2021-08-02 13:40:00,349.41,349.52,349.37,349.37,7523
2021-08-02 13:45:00,349.35,349.4,349.2,349.27,19366
2021-08-02 13:50:00,349.27,349.3299,349.06,349.3,14468
2021-08-02 13:55:00,349.31,349.46,349.3,349.42,7373
2021-08-02 14:00:00,349.35,349.415,349.2,349.23,11918
2021-08-02 14:05:00,349.23,349.46,349.23,349.31,22328
2021-08-02 14:10:00,349.33,349.66,349.33,349.64,19495
2021-08-02 14:15:00,349.6561,349.6561,349.56,349.63,11329
2021-08-02 14:20:00,349.64,349.65,349.36,349.38,19553
2021-08-02 14:25:00,349.36,349.41,349.26,349.38,22612
2021-08-02 14:30:00,349.35,349.49,349.29,349.48,10016
2021-08-02 14:35:00,349.52,349.58,349.47,349.52,9109
2021-08-02 14:40:00,349.53,349.55,349.3,349.34,18285
2021-08-02 14:45:00,349.35,349.41,349.24,349.41,8143
2021-08-02 14:50:00,349.39,349.51,349.3414,349.35,20602
2021-08-02 14:55:00,349.37,349.4023,349.28,349.38,16272
2021-08-02 15:00:00,349.36,349.37,349.2505,349.3,18107
2021-08-02 15:05:00,349.3,349.33,349.08,349.11,25797
2021-08-02 15:10:00,349.11,349.19,349.05,349.08,14459
2021-08-02 15:15:00,349.05,349.2,349.05,349.16,26981
2021-08-02 15:20:00,349.16,349.16,348.97,349.0,39421
2021-08-02 15:25:00,348.98,349.0,348.85,348.94,18235
2021-08-02 15:30:00,348.945,348.96,348.71,348.91,42243
2021-08-02 15:35:00,348.93,349.0,348.76,348.76,25198
2021-08-02 15:40:00,348.75,348.8399,348.57,348.57,32746
2021-08-02 15:45:00,348.55,348.6,348.36,348.36,52246
2021-08-02 15:50:00,348.39,348.62,348.15,348.24,128680
2021-08-02 15:55:00,348.22,348.41,348.06,348.35,99683
2021-08-02 16:00:00,348.37,348.48,348.34,348.39,20670
2021-08-02 16:05:00,348.37,348.45,348.37,348.44,1600
2021-08-02 16:10:00,348.35,348.64,348.35,348.64,3720
2021-08-02 16:15:00,348.58,348.6,348.35,348.6,1244
2021-08-02 16:20:00,348.61,348.61,348.6,348.61,900
2021-08-02 16:25:00,348.63,348.65,348.63,348.65,2400
2021-08-02 16:50:00,348.75,348.75,348.75,348.75,1000
2021-08-02 17:10:00,348.7,348.78,348.7,348.78,530
2021-08-02 17:15:00,348.6,348.6,348.6,348.6,243
2021-08-02 17:20:00,348.55,348.55,348.55,348.55,286
2021-08-02 17:35:00,348.8,348.8,348.8,348.8,100
2021-08-02 17:50:00,348.6,348.6,348.54,348.54,300
2021-08-02 18:00:00,348.66,348.66,348.66,348.66,100
2021-08-02 18:05:00,348.65,348.67,348.65,348.67,400
2021-08-02 18:10:00,348.71,348.75,348.71,348.75,300
2021-08-02 18:20:00,348.77,348.77,348.77,348.77,104
2021-08-02 18:30:00,348.35,348.78,348.35,348.74,500
2021-08-02 18:40:00,348.92,348.92,348.92,348.92,100
2021-08-02 18:55:00,349.021,349.021,349.021,349.021,200
2021-08-02 19:00:00,349.01,349.01,349.0,349.0,5000
2021-08-02 19:05:00,349.0,349.0,349.0,349.0,150
2021-08-02 19:25:00,348.97,348.97,348.97,348.97,510
2021-08-02 19:40:00,348.86,348.86,348.86,348.86,300
2021-08-02 19:45:00,348.9,348.9,348.9,348.9,200
2021-08-02 19:50:00,348.9,348.91,348.9,348.91,1252
2021-08-02 19:55:00,349.05,349.05,349.05,349.05,100
2021-08-03 04:00:00,349.72,349.72,349.72,349.72,100
2021-08-03 06:15:00,349.88,349.88,349.86,349.86,300
2021-08-03 06:20:00,349.85,349.89,349.85,349.89,300
2021-08-03 06:55:00,349.98,349.98,349.98,349.98,800
2021-08-03 07:00:00,349.97,350.01,349.85,349.96,6859
2021-08-03 07:05:00,349.95,349.96,349.95,349.96,700
2021-08-03 07:30:00,349.9,349.9,349.9,349.9,100
2021-08-03 07:35:00,349.91,349.92,349.91,349.92,1252
2021-08-03 07:40:00,349.95,349.98,349.95,349.98,300
2021-08-03 08:00:00,349.96,350.03,349.96,350.03,400
2021-08-03 08:05:00,349.72,349.72,349.72,349.72,200
2021-08-03 08:10:00,349.61,349.61,349.61,349.61,400
2021-08-03 08:15:00,349.34,349.35,349.34,349.35,500
2021-08-03 08:20:00,349.25,349.25,349.02,349.02,840
2021-08-03 08:25:00,349.08,349.09,348.95,349.0,3550
2021-08-03 08:30:00,349.04,349.19,349.04,349.19,1280
2021-08-03 08:35:00,349.1,349.1,349.1,349.1,100
2021-08-03 08:40:00,349.08,349.08,349.08,349.08,100
2021-08-03 08:50:00,349.08,349.1401,349.08,349.1401,200
2021-08-03 08:55:00,349.23,349.23,349.23,349.23,100
2021-08-03 09:00:00,349.3,349.3,349.3,349.3,100
2021-08-03 09:05:00,349.15,349.21,349.07,349.08,600
2021-08-03 09:10:00,348.95,348.95,348.95,348.95,100
2021-08-03 09:15:00,348.88,348.93,348.88,348.9,701
2021-08-03 09:20:00,348.87,349.04,348.87,349.04,300
2021-08-03 09:25:00,349.08,349.08,349.07,349.07,1689
2021-08-03 09:30:00,349.09,349.41,348.76,348.96,54645
2021-08-03 09:35:00,349.02,349.077,348.4702,348.56,39406
2021-08-03 09:40:00,348.555,348.555,347.94,348.04,164910
2021-08-03 09:45:00,348.04,348.05,347.51,347.52,95066
