2021-08-02 04:00:00,440.6,441.3,440.6,441.22,9900
2021-08-02 04:05:00,441.24,441.24,441.07,441.07,850
2021-08-02 04:10:00,441.07,441.09,440.99,440.99,1540
2021-08-02 04:15:00,441.01,441.01,441.01,441.01,1000
2021-08-02 04:20:00,440.92,441.0,440.86,440.86,7900
2021-08-02 04:30:00,440.97,441.01,440.97,441.01,1600
2021-08-02 04:35:00,441.04,441.04,440.99,440.99,899
2021-08-02 04:45:00,440.99,440.99,440.99,440.99,800
2021-08-02 04:55:00,440.95,441.1,440.95,441.1,500
2021-08-02 05:00:00,441.08,441.08,441.08,441.08,100
2021-08-02 05:05:00,441.05,441.05,441.05,441.05,200
2021-08-02 05:10:00,441.09,441.09,440.99,440.99,500
2021-08-02 05:15:00,441.01,441.01,441.01,441.01,100
2021-08-02 05:20:00,440.99,440.99,440.99,440.99,300
2021-08-02 05:25:00,441.08,441.08,441.08,441.08,100
2021-08-02 05:30:00,441.14,441.14,441.14,441.14,168
2021-08-02 05:35:00,441.26,441.27,441.26,441.27,400
2021-08-02 05:40:00,441.21,441.21,441.17,441.17,500
2021-08-02 05:45:00,441.15,441.15,441.15,441.15,100
2021-08-02 05:50:00,441.24,441.24,441.24,441.24,100
2021-08-02 05:55:00,441.21,441.21,441.21,441.21,200
2021-08-02 06:00:00,441.02,441.09,440.94,441.09,1890
2021-08-02 06:05:00,441.03,441.03,440.98,440.98,3600
2021-08-02 06:10:00,440.82,440.82,440.8,440.8,400
2021-08-02 06:15:00,440.8,440.9,440.78,440.9,5302
2021-08-02 06:20:00,440.91,440.91,440.91,440.91,100
2021-08-02 06:25:00,440.9,440.92,440.9,440.92,1300
2021-08-02 06:30:00,440.93,440.97,440.81,440.81,6036
2021-08-02 06:35:00,440.85,440.85,440.73,440.8,900
2021-08-02 06:45:00,440.7,440.78,440.7,440.78,3066
2021-08-02 06:50:00,440.78,440.78,440.71,440.71,870
2021-08-02 06:55:00,440.71,440.75,440.01,440.03,38216
2021-08-02 07:00:00,439.99,440.1,439.75,439.91,59916
2021-08-02 07:05:00,439.89,440.08,439.85,439.95,20626
2021-08-02 07:10:00,439.99,440.25,439.99,440.25,11847
2021-08-02 07:15:00,440.21,440.45,440.21,440.41,16976
2021-08-02 07:20:00,440.45,440.46,440.34,440.34,4982
2021-08-02 07:25:00,440.32,440.33,440.12,440.18,6678
2021-08-02 07:30:00,440.17,440.4,440.17,440.4,21400
2021-08-02 07:35:00,440.4,440.5,440.4,440.44,6331
2021-08-02 07:40:00,440.47,440.5,440.4,440.4,1600
2021-08-02 07:45:00,440.45,440.49,440.44,440.46,856
2021-08-02 07:50:00,440.46,440.49,440.4,440.48,5040
2021-08-02 07:55:00,440.48,440.51,440.44,440.48,22411
2021-08-02 08:00:00,440.03,441.35,439.86,440.42,51621
2021-08-02 08:05:00,440.41,440.46,440.33,440.42,11975
2021-08-02 08:10:00,440.4,440.7,440.37,440.5,3000
2021-08-02 08:15:00,440.45,440.45,440.37,440.44,7742
2021-08-02 08:20:00,440.43,440.44,439.96,440.12,59534
2021-08-02 08:25:00,440.09,440.18,439.98,440.18,13743
2021-08-02 08:30:00,440.22,440.25,440.09,440.25,3345
2021-08-02 08:35:00,440.2,440.2,440.02,440.1,2842
2021-08-02 08:40:00,440.1,440.2,440.07,440.2,8261
